This file contains run/runlet list for all the slugs in run1 after 25 %
mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and slug=42 and runlet.full_run='false' order by runlet.run_number, segment_number;
+------------+----------------+
| run_number | segment_number |
|      10970 |              5 | 
|      10970 |              6 | 
|      10970 |              7 | 
|      10970 |              8 | 
|      10970 |              9 | 
|      10971 |              0 | 
|      10971 |              1 | 
|      10971 |              2 | 
|      10971 |              3 | 
|      10971 |              4 | 
|      10971 |              5 | 
|      10971 |              6 | 
|      10971 |              7 | 
|      10971 |              8 | 
|      10971 |              9 | 
|      10972 |              0 | 
|      10972 |              1 | 
|      10972 |              2 | 
|      10972 |              3 | 
|      10972 |              4 | 
|      10972 |              5 | 
|      10972 |              6 | 
|      10972 |              7 | 
|      10972 |              8 | 
|      10972 |              9 | 
|      10973 |              0 | 
|      10973 |              1 | 
|      10973 |              2 | 
|      10973 |              3 | 
|      10973 |              4 | 
|      10974 |              0 | 
|      10974 |              1 | 
|      10975 |              0 | 
|      10975 |              1 | 
|      10975 |              2 | 
|      10976 |              0 | 
|      10976 |              1 | 
|      10976 |              2 | 
|      10976 |              3 | 
|      10976 |              4 | 
|      10976 |              5 | 
|      10976 |              6 | 
|      10976 |              7 | 
|      10976 |              8 | 
|      10976 |              9 | 
|      10977 |              0 | 
|      10977 |              1 | 
|      10977 |              2 | 
|      10977 |              3 | 
|      10977 |              4 | 
|      10977 |              5 | 
|      10977 |              6 | 
|      10977 |              7 | 
|      10977 |              8 | 
|      10977 |              9 | 
|      10978 |              0 | 
|      10978 |              1 | 
|      10978 |              2 | 
|      10978 |              3 | 
|      10978 |              4 | 
|      10978 |              5 | 
|      10978 |              6 | 
|      10978 |              7 | 
|      10978 |              8 | 
|      10978 |              9 | 
|      10979 |              0 | 
+------------+----------------+
71 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=69;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      10980 |              0 | 
|      10980 |              1 | 
|      10981 |              0 | 
|      10981 |              1 | 
|      10981 |              2 | 
|      10981 |              3 | 
|      10981 |              4 | 
|      10981 |              5 | 
|      10981 |              6 | 
|      10981 |              7 | 
|      10981 |              8 | 
|      10981 |              9 | 
|      10981 |             10 | 
|      10981 |             11 | 
|      10982 |              0 | 
|      10982 |              1 | 
|      10982 |              2 | 
|      10982 |              3 | 
|      10982 |              4 | 
|      10982 |              5 | 
|      10982 |              6 | 
|      10982 |              7 | 
|      10982 |              8 | 
|      10982 |              9 | 
|      10983 |              0 | 
|      10983 |              1 | 
|      10983 |              2 | 
|      10983 |              3 | 
|      10983 |              4 | 
|      10983 |              5 | 
|      10983 |              6 | 
|      10983 |              7 | 
|      10983 |              8 | 
|      10984 |              0 | 
|      10984 |              1 | 
|      10984 |              2 | 
|      10984 |              3 | 
|      10984 |              4 | 
|      10984 |              5 | 
|      10984 |              6 | 
|      10984 |              7 | 
|      10984 |              8 | 
|      10985 |              0 | 
|      10985 |              1 | 
|      10985 |              2 | 
|      10985 |              3 | 
|      10985 |              4 | 
|      10985 |              5 | 
|      10985 |              6 | 
|      10985 |              7 | 
|      10985 |              8 | 
|      10986 |              0 | 
|      10986 |              1 | 
|      10986 |              2 | 
|      10986 |              3 | 
|      10986 |              4 | 
|      10986 |              5 | 
|      10986 |              6 | 
|      10986 |              7 | 
|      10986 |              8 | 
|      10986 |              9 | 
|      10987 |              0 | 
|      10987 |              1 | 
|      10987 |              2 | 
|      10987 |              3 | 
|      10987 |              4 | 
|      10987 |              5 | 
|      10987 |              6 | 
|      10987 |              7 | 
|      10987 |              8 | 
|      10988 |              0 | 
|      10988 |              1 | 
|      10988 |              2 | 
|      10988 |              3 | 
|      10988 |              4 | 
|      10988 |              5 | 
|      10988 |              6 | 
|      10988 |              7 | 
|      10988 |              8 | 
|      10988 |              9 | 
|      10988 |             10 | 
|      10988 |             11 | 
|      10989 |              0 | 
+------------+----------------+
83 rows in set (0.01 sec)

mysql> select runlet.run_number,segment_number from runlet, run  where run.run_id=runlet.run_id  and runlet.full_run='false' and slug=70;
+------------+----------------+
| run_number | segment_number |
+------------+----------------+
|      10990 |              0 | 
|      10990 |              1 | 
|      10991 |              0 | 
|      10991 |              1 | 
|      10991 |              2 | 
|      10991 |              3 | 
|      10991 |              4 | 
|      10991 |              5 | 
|      10991 |              6 | 
|      10991 |              7 | 
|      10991 |              8 | 
|      10991 |              9 | 
|      10992 |              0 | 
|      10992 |              1 | 
|      10992 |              2 | 
|      10992 |              3 | 
|      10992 |              4 | 
|      10992 |              5 | 
|      10992 |              6 | 
|      10992 |              7 | 
|      10992 |              8 | 
|      10992 |              9 | 
|      10993 |              0 | 
|      10993 |              1 | 
|      10993 |              2 | 
|      10993 |              3 | 
|      10993 |              4 | 
|      10993 |              5 | 
|      10993 |              6 | 
|      10993 |              7 | 
|      10993 |              8 | 
|      10993 |              9 | 
|      10994 |              0 | 
|      10994 |              1 | 
|      10994 |              2 | 
|      10994 |              3 | 
|      10994 |              4 | 
|      10994 |              5 | 
|      10994 |              6 | 
|      10994 |              7 | 
|      10994 |              8 | 
|      10994 |              9 | 
|      10995 |              0 | 
|      10995 |              1 | 
